Guatemala, 1001990000,- - Los demás,0,0,0,0,0,0,0,2679.1499,0,0,5041.3799,786.81,283.69,1231.25,0,0,0,14.12,0,0,0,0,23.440001,
Guatemala, 1003900000,- Los demás,344,0,417.42999,0,0,375.84,1249.09,6482.4702,3658.75,1955.85,2368.98,2875.3701,2480.51,1424.3101,954.64001,1892.96,7464.4902,1376.21,2643.6399,3382.55,1256.6801,1729.23,1028.52,
Guatemala, 1004900000,- Los demás,4070,2704,412,3706,0,2400,365,0,22500.789,50232.309,36047.98,43911.461,37472.961,29829.199,33744.93,41205.379,33070.262,29617.529,4041.75,20766.859,2827.05,0,150.19,
Guatemala, 1005100000,- Para siembra,192322.52,341285.66,749940,1302565,1487913,1775624,1955143.1,1007338.3,2230886.5,2095643.4,496443.94,2195342.5,2756662.5,3807812.3,6933546,4098641.5,5748028.5,2471977.3,1323935,391210.06,412216.44,667689.38,159043.08,
Guatemala, 1005901000,- - Maíz tipo "pop" (Zea mays everta),0,0,0,0,0,0,19949.461,135.19,829.47998,470.82001,79.07,2682.0801,0,0,0,0,0,0,0,0,0,0,0,
Guatemala, 1005902000,- - Maíz amarillo,492001,230612,53931,0,0,0,3204,0,0,3519.0901,1340.05,2056,0,110.93,430.47,597512.19,152434.52,3704.6201,84.5,7105.7402,7316,36286.172,1512806.9,
Guatemala, 1005903000,- - Maíz blanco,86600,559141.75,1016864.8,6742836,1429424.6,9502522,453538.28,530628,367190.47,46.529999,100218.1,147232.66,8202.2002,1334836.8,3425265.5,168908.06,522687.94,3937925.3,2159346.5,2278275,413828.28,1986309.6,161021.2,
Guatemala, 1005909000,- - Otros,6000,1000,0,3467,8460,11016.23,50951.449,26491.539,0,0,79.870003,6138.9502,9114.6699,33.369999,32943.82,28760.17,39149.711,25389.23,6225.5098,4077.6599,58806.789,19138.961,93555.453,
Guatemala, 1006101000,- - Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,599.15002,0,0,
Guatemala, 1006109000,- - Otros,0,0,1185.59,33296,0,0,30,127.49,0,0,296039.75,291452.03,26288.711,60032.852,231148,344790.34,13.44,63220,69400,5000,0,0,0,
Guatemala, 1006200000,- Arroz descascarillado (arroz cargo o arroz pardo),181562.36,292438.78,260129.88,172536.19,37941.371,294294.38,0,0,0,100808.53,396.38,46851.84,6420,0,553,320.16,390.94,0,0,0,0,0,0,
Guatemala, 1006301000,- - Grano tamaño medio fraccionado en uno de sus extremos, con rango de contenido de grasa de 0.60% a 0.75% destinado al proceso de insuflado y envasado en sacos de 50 kg, debidamente identificados,0,0,0,0,0,0,0,0,0,32995.25,0,0,0,0,0,125.71,0,0,0,0,0,0,0,
Guatemala, 1006309000,- - Otros,715296,885467.06,1274073.1,1275225.9,857621.63,109287,47454.609,356174.19,319094.69,279059.78,94326.172,324612.25,832603.44,98674.711,66953.953,79445.93,14553.71,13946.29,800332.56,18739.051,8055.1499,17419.75,45232.449,
Guatemala, 1006400000,- Arroz partido,0,0,4205,0,0,0,0,687.47998,0,35083.801,0,291819.72,784258.38,1167312.3,1140082.5,1532165.8,213601.13,9500,160556.27,0,0,0,0,
Guatemala, 1007100000,- Para siembra,89477,121985,44818.18,32536,7392,7077,16408.1,240.69,0,0,30921.471,9100,0,26.01,37.380001,0,0,6841.4502,1078.3101,990.15002,0,102.05,59.700001,
Guatemala, 1007900000,- Los demás,5134,1354040.1,135234.55,164875,1650,20497.25,104740.18,65989.367,0,0,0,58263.02,10909.33,5951.46,51042.57,16503.41,0,2450.98,2257.0601,53.52,0,60169.5,0,
Guatemala, 1008210000,- - Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,3710.3899,14415.21,765.90002,0,0,0,0,0,0,0,
Guatemala, 1008290000,- - Los demás,0,0,0,0,0,0,7250,0,1644.27,0,1345.3,3772.71,29729.699,21234.57,22584.41,12094.59,66.75,11.68,0,1112.49,0,1843.3199,3138.73,
Guatemala, 1008300000,- Alpiste,0,0,0,879.33002,0,0,298.09,29417.26,62772.25,4804.7998,27803.85,77837.398,54924.012,64786.828,77449.797,30328.33,76253.891,19158.41,13169.71,12662.34,8747.1396,4417.79,8221.54,
Guatemala, 1008900000,- Los demás cereales,0,0,0,0,1885,4392.2402,16210.22,2037.3101,924.53998,23588.891,5423.0898,17868.221,15470.61,21238.381,40544.578,38468.801,40360.52,81037.031,55837.359,7909.8799,0,70.089996,0,
Honduras, 1001110000,- - Para siembra,0,0,0,0,0,0,606.59998,17035.35,0,0,19002.49,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1001990000,- - Los demás,0,0,0,0,0,0,0,293.19,0,0,6551.2798,1617.6,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1004900000,- Los demás,6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
Honduras, 1005100000,- Para siembra,0,0,24481,0,0,0,0,373456.97,0,0,48228.75,0,0,0,2028.52,0,610.37,0,0,0,0,0,0,
Honduras, 1005901000,- - Maíz tipo "pop" (Zea mays everta),0,0,0,0,0,0,2729.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1005902000,- - Maíz amarillo,2598,0,0,0,0,0,387.37,0,0,10918.8,0,0,0,0,0,0,7286.8901,319853.56,1889.77,0,0,0,0,
Honduras, 1005903000,- - Maíz blanco,121107,39061,1352884.5,134060.69,457810.94,4900.04,0,17700.359,0,1128450,1910323,336031,0,47661.66,724212.19,0,125179.58,2808924.8,1235567.1,905888.06,113605.12,20374.211,0,
Honduras, 1005909000,- - Otros,1200,0,0,0,0,0,0,167.89999,0,0,35991.602,0,4248.75,21590.939,0,24.459999,0,2986.53,2135.8799,254.22,111.81,0,0,
Honduras, 1006101000,- - Para siembra,0,0,0,0,0,0,41,0,0,1415.4,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1006109000,- - Otros,0,1928,21471.23,123408.99,0,0,14654.78,20757.119,7380.2998,103852.23,0,0,0,0,0,11.12,0,0,0,0,0,6.7199998,0,
Honduras, 1006200000,- Arroz descascarillado (arroz cargo o arroz pardo),0,0,53032.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1006301000,- - Grano tamaño medio fraccionado en uno de sus extremos, con rango de contenido de grasa de 0.60% a 0.75% destinado al proceso de insuflado y envasado en sacos de 50 kg, debidamente identificados,0,0,0,0,0,0,0,0,0,1314.3,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1006309000,- - Otros,0,0,13219.99,0,0,0,0,5055,0,1620,0,0,0,0,0,33150,40450,15841.13,0,0,0,0,0,
Honduras, 1006400000,- Arroz partido,0,0,76144.117,6200.2202,0,0,51417.449,108330.03,383119.66,248492.81,214566.3,49501.102,0,0,21.129999,201002.48,912751.94,1251912.3,1668212,1077206.9,216676.84,1109175.6,857832.75,
Honduras, 1007100000,- Para siembra,0,0,0,0,0,0,2289.8899,9187.7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Honduras, 1007900000,- Los demás,0,4493.2998,749695.25,48353.609,0,1704.92,6818.5298,0,0,7885.7998,0,0,8087.75,0,12901.67,0,27.18,45788.262,29410.25,3.3399999,0,0,0,
Honduras, 1008210000,- - Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.25,0,0,0,0,
Honduras, 1008290000,- - Los demás,0,0,0,0,0,0,576.92999,0,0,3538.5,0,0,0,0,0,0,0,14688.58,631.82001,3021.45,590.91998,0,0,
Honduras, 1008400000,- Fonio (Digitaria spp.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373.3799,0,0,0,0,
Honduras, 1008900000,- Los demás cereales,0,0,0,0,0,0,0,782.14001,2603.51,0,1617.6,1617.6,0,204.23,594.96997,0,400.5,0,25241.961,0,1437.35,160.56,0,
Nicaragua, 1001110000,- - Para siembra,2622.3,0,0,4800,0,0,0,34511.5,0,0,0,0,7573.2402,3799.99,10115.29,1949.24,2120.5601,27533.48,0,0,0,0,0,
